HCPCS_Cd,statistic,p_value,median_ratio,p_adj,reject,median_percent_difference
80164,2638.5,0.000913715814228244,0.8090812996266545,0.006685885110602052,True,-19.091870037334544
80305,1873582.5,2.914129914658213e-07,0.8990384615384616,4.154716649755567e-06,True,-10.096153846153843
80307,1049613.0,1.3627471045951479e-06,0.8901839224282614,1.7143129542680136e-05,True,-10.981607757173862
80503,2391.0,0.1683295740514314,0.9806196525797253,0.46321575800550147,False,-1.9380347420274724
81000,737196.5,2.0248251523366798e-05,0.9330143540669857,0.00020790005897570674,True,-6.698564593301426
81001,10437761.5,1.1931444301710675e-37,0.9454545454545455,6.869758507561876e-36,True,-5.454545454545445
81002,52548200.5,1.3386014943328294e-83,0.9487179487179486,1.8217149427420417e-81,True,-5.128205128205144
81003,194750466.5,1.7146691432672964e-146,0.9535048700053687,4.278099512451905e-144,True,-4.649512999463134
81007,1610.0,0.005754875801912736,0.8268903445401957,0.03228449926750307,True,-17.310965545980427
81015,21698.5,0.4520764338376233,0.9974424552429667,0.8324211826013802,False,-0.2557544757033292
82040,40107.0,0.40347661991651906,1.0129688574762385,0.7899589135660474,False,1.296885747623855
82043,9360015.5,0.9999999680974837,1.0196078431372548,1.0,False,1.9607843137254832
82044,1232267.0,0.9999824757359084,1.0125000000000002,1.0,False,1.2500000000000178
82105,3929.5,0.8173404460669951,1.0316985645933014,1.0,False,3.169856459330145
82150,68568.5,0.6323778202744814,0.9939759036144579,1.0,False,-0.6024096385542133
82232,13788.5,0.19745349830857212,0.9859607455055254,0.5158601866805104,False,-1.403925449447463
82247,19117.5,0.15391244896064427,0.9454042847270214,0.42986368674269493,False,-5.459571527297857
82248,57718.0,0.7157507400518562,1.0253813415462218,1.0,False,2.5381341546221847
82270,185287.0,0.7414056133835472,1.0,1.0,False,0.0
82272,7495.5,0.24042535171204127,1.0002001853568119,0.5869629654278316,False,0.02001853568118772
82274,101449.0,0.432539927705125,1.0,0.8175725093496803,False,0.0
82306,8831271.5,0.22543406600580307,0.9933554817275748,0.5643391251014837,False,-0.6644518272425182
82310,63031.5,0.013168589749367325,0.9496124031007752,0.06400447680130807,False,-5.038759689922479
82378,83222.0,0.9489024420771519,1.0805696912195963,1.0,False,8.056969121959634
82465,9494.5,0.4884790798532711,0.9919856831621535,0.8736597162967107,False,-0.801431683784648
82533,28500.0,0.030253564421735223,0.9827715697637338,0.12273600525565753,False,-1.722843023626619
82550,278446.0,0.6596855539570623,1.0208333333333333,1.0,False,2.083333333333326
82553,5721.5,0.9769811979292992,1.0137458957092773,1.0,False,1.3745895709277312
82565,707140.5,4.448766013868084e-06,0.9743589743589745,5.122925171354248e-05,True,-2.564102564102555
82570,11788881.0,0.9999999992477528,1.018181818181818,1.0,False,1.8181818181818077
82607,7295164.5,0.415114322802827,0.9984241360405743,0.8028761514674833,False,-0.15758639594256607
82627,4023.0,0.0015625947381389244,0.8798563611491107,0.010681298278511277,True,-12.01436388508893
82668,2470.0,0.000758238869208868,0.9240782968890373,0.005647182025898883,True,-7.592170311096269
82670,29823.5,0.051166190516532026,0.9521044992743106,0.18681899317865472,False,-4.789550072568938
82728,3998178.0,0.49785426939278377,0.9989795918367347,0.8840899659323811,False,-0.10204081632653184
82746,1441378.0,0.6616113788379309,1.0006653708497835,1.0,False,0.06653708497834643
82784,81291.0,0.13167744546138271,0.9467584015654023,0.38727138674988193,False,-5.324159843459775
82785,5335.5,0.9994343430101514,1.0409908753588013,1.0,False,4.09908753588013
82947,697439.5,0.002657895676321846,0.961372760311021,0.016441610857247123,True,-3.8627239688978965
82948,9070.5,0.8600813174307662,1.035294117647059,1.0,False,3.529411764705892
82962,2327532.5,3.123167205474777e-07,0.9444444444444445,4.369515239809103e-06,True,-5.5555555555555465
82977,41825.5,0.9708177014257173,1.0756736377002987,1.0,False,7.567363770029867
83001,12702.0,0.24074499717614467,0.994877134065973,0.5869629654278316,False,-0.5122865934026999
83002,7545.5,0.3690698045364952,1.0033615705257495,0.7516972753620861,False,0.336157052574948
83010,10087.0,0.31415387704981446,0.9848301947529375,0.6835586539877504,False,-1.5169805247062462
83036,147497034.0,4.1095444181033e-90,0.934526854219949,6.15198799390064e-88,True,-6.547314578005103
83037,57066.0,0.029718717377200474,0.9432583676486116,0.12111305238863593,False,-5.67416323513884
83516,41622.0,0.02570958002179339,0.9567099567099567,0.10965026009294787,False,-4.329004329004327
83521,23077.0,0.05436881999179815,0.9410491469314998,0.19564933540317747,False,-5.895085306850023
83525,11574.5,0.0241907362190254,0.9408602150537635,0.10496675976777108,False,-5.913978494623651
83540,3837466.0,0.18900822815977414,0.9952380952380953,0.49990338790668176,False,-0.4761904761904745
83550,2284415.0,0.3639103370747493,0.994056206359282,0.7487692280642496,False,-0.5943793640717954
83615,284077.0,0.6000238198172243,1.0088561673068714,0.9725055706193656,False,0.8856167306871443
83690,102498.0,0.7239234010323405,1.0036766184646724,1.0,False,0.36766184646723765
83721,119648.5,0.9393808013938101,1.0208601538736848,1.0,False,2.0860153873684784
83735,3318890.5,0.9864106476652477,1.0175438596491229,1.0,False,1.7543859649122862
83861,204496.0,0.3769893532970877,0.9875750187546887,0.7605836413554452,False,-1.2424981245311328
83874,3276.5,0.9917382570336633,1.0331632653061225,1.0,False,3.316326530612246
83880,368126.0,0.9921354181224458,1.0397038675434178,1.0,False,3.9703867543417815
83970,509993.5,0.7280870083975258,1.0261865793780687,1.0,False,2.6186579378068675
83986,1862.0,0.06751374194896499,0.9290322580645162,0.23449668607331928,False,-7.096774193548383
84075,19195.0,0.443426334815982,1.0365982587064677,0.8246077307074845,False,3.6598258706467712
84100,456761.0,0.5528674977514317,1.0046948356807512,0.9330807712896204,False,0.46948356807512415
84132,58922.0,2.8400733968178127e-10,0.9026335115243194,5.52154529225489e-09,True,-9.736648847568063
84134,1937.5,8.350311768564965e-05,0.7804779160226034,0.0007485279471581888,True,-21.95220839773966
84144,7201.5,0.05083121718410217,0.9417079943689666,0.18650571599166899,False,-5.829200563103343
84146,8698.0,0.8206108160264369,1.007917737789203,1.0,False,0.7917737789203017
84153,3910647.5,0.9999616108152533,1.0203906529607094,1.0,False,2.039065296070941
84154,29694.0,0.8193585961120216,1.0270645385149202,1.0,False,2.706453851492019
84155,11274.0,0.04710622338694094,0.9726808158003774,0.17585540251932813,False,-2.731918419962265
84156,77185.5,0.6002639594203699,1.0261324041811848,0.9725055706193656,False,2.6132404181184787
84165,104485.5,0.025563345459547412,0.9422196796338673,0.10947817599052441,False,-5.778032036613268
84166,13857.5,0.6819960919967425,0.9998806682577566,1.0,False,-0.011933174224343368
84270,20997.0,0.6242320864007019,1.0233951714602612,1.0,False,2.3395171460261155
84295,17560.0,0.0010515162162383223,0.9311294765840221,0.007567883537061387,True,-6.887052341597788
84402,12111.5,0.6884364435028796,1.0157307942708331,1.0,False,1.5730794270833126
84403,400354.0,0.7186822362334048,0.9991663327976613,1.0,False,-0.08336672023386837
84436,47987.5,0.877395649508496,1.0622349495546337,1.0,False,6.223494955463371
84439,7312341.0,0.9998087364835877,1.0214758412770237,1.0,False,2.1475841277023733
84443,24015189.0,0.24066469241350563,0.9974025974025974,0.5869629654278316,False,-0.2597402597402598
84450,118686.0,0.9457747594996851,1.0495588235294118,1.0,False,4.955882352941177
84460,198745.0,0.6638018546808894,1.0169255253873293,1.0,False,1.6925525387329277
84466,108843.5,0.22210308290230824,0.9846153846153846,0.559744638223494,False,-1.538461538461544
84478,6175.5,0.9828059347629392,1.105365223012282,1.0,False,10.53652230122819
84479,9602.0,0.578214337598171,1.0313766440725491,0.9580199332512549,False,3.1376644072549142
84480,57232.0,0.782203175877968,1.0178724621103803,1.0,False,1.7872462110380294
84481,489286.5,0.9823834732973511,1.0158633539450537,1.0,False,1.586335394505367
84484,59548.0,0.3010386833663544,0.9924812030075186,0.6710164948091185,False,-0.7518796992481369
84520,84595.0,0.03613383194510594,0.9729026714575847,0.1408992799869533,False,-2.709732854241531
84550,1909903.5,0.8619215146763953,1.0096153846153846,1.0,False,0.9615384615384581
84681,5608.5,0.30435551100560554,0.9764595103578153,0.6710164948091185,False,-2.354048964218469
85007,64592.0,0.28490778251189863,1.0119375573921028,0.6472032631567712,False,1.1937557392102782
85014,42530.5,0.0035462021249455253,0.9272727272727271,0.021319938076479725,True,-7.272727272727286
85018,281151.5,0.0004621670606240522,0.9487666034155599,0.003548020973098493,True,-5.123339658444015
85025,71541730.5,0.6780519927544686,0.9888682745825603,1.0,False,-1.1131725417439675
85027,2996778.5,0.00012566122212325705,0.9735449735449734,0.0010936909855727662,True,-2.645502645502662
85045,56018.0,0.8544207275587904,1.0257075084202742,1.0,False,2.570750842027425
85046,13153.5,0.7662716211840273,1.0380835380835383,1.0,False,3.808353808353826
85055,11110.5,0.9431194891134776,1.1827450980392158,1.0,False,18.27450980392158
85060,207686.5,0.8138085114327623,1.009311409883721,1.0,False,0.9311409883721034
85097,103017.0,0.8012395321987225,1.0128645447975866,1.0,False,1.2864544797586586
85379,31664.0,0.9908053375980903,1.0328275862068965,1.0,False,3.282758620689652
85610,3695529.0,2.9069857691332434e-53,0.6263406263406264,2.559857468466156e-51,True,-37.36593736593736
85651,366965.0,0.9931730724420909,1.0129870129870129,1.0,False,1.298701298701288
85652,569866.5,0.8190709809255778,0.9973725696269049,1.0,False,-0.26274303730950965
85730,15570.5,0.5691020911669111,1.0245098039215688,0.9510809141202868,False,2.4509803921568762
86003,2502.5,0.097741235315846,0.7849439775910363,0.30483047764129473,False,-21.505602240896373
86038,26524.0,0.9981921178362493,1.0222222222222221,1.0,False,2.2222222222222143
86140,883509.0,0.9894140295494799,1.0125,1.0,False,1.2499999999999956
86141,18334.5,0.8531448670448567,1.0157040295759374,1.0,False,1.5704029575937417
86160,9737.5,0.7367784697861323,1.011111111111111,1.0,False,1.1111111111111072
86200,19501.5,0.7169536530085711,1.0,1.0,False,0.0
86225,25235.0,0.9999999944321871,1.0804896421845576,1.0,False,8.048964218455756
86235,13960.5,0.0027264342326040877,0.8630461553959193,0.01672734445167344,True,-13.695384460408066
86300,35531.5,0.9567337361943022,1.0807951985368571,1.0,False,8.079519853685714
86304,4936.0,0.06557236967115489,0.9932432432432432,0.22881547178955447,False,-0.6756756756756799
86318,677.0,0.945369539976655,1.0443807773393157,1.0,False,4.438077733931567
86328,778.0,0.884078126524273,1.0068686868686867,1.0,False,0.6868686868686691
86334,71180.5,0.06002955479136805,0.9923561564136325,0.2134542601488788,False,-0.7643843586367494
86335,10342.5,0.924246679848566,1.0588235294117647,1.0,False,5.882352941176472
86376,16954.5,0.17317310881217562,0.9925925925925926,0.47172320277804647,False,-0.7407407407407418
86431,60056.0,0.7089781937459366,1.0064516129032257,1.0,False,0.6451612903225712
86480,5822.0,0.2806948480165299,0.9958943066799385,0.6417904452941927,False,-0.41056933200614987
86580,1147.5,0.6415748292663068,1.0,1.0,False,0.0
86618,4758.5,0.6378621413798614,1.0144541650817802,1.0,False,1.4454165081780213
86677,1269.5,0.9871344541238565,1.0307692307692307,1.0,False,3.076923076923066
86704,6152.5,0.5764455013463569,1.0,0.9577568429694742,False,0.0
86706,9630.5,0.8655286669067135,1.0,1.0,False,0.0
86800,10911.5,0.98370808965726,1.069271523178808,1.0,False,6.927152317880791
86803,39730.5,0.9443918748934096,1.0,1.0,False,0.0
87070,9699.5,0.8809229193319557,1.055678707441078,1.0,False,5.567870744107806
87077,201642.5,0.5074072515846108,1.0,0.8936337124966615,False,0.0
87081,3584.0,0.8411989595432617,1.0287851010806623,1.0,False,2.8785101080662345
87084,363.0,0.54483410432808,0.9270305299539171,0.9236881700782965,False,-7.29694700460829
87086,900809.0,0.00023372431763143105,0.9619932432432433,0.0019099590332360805,True,-3.8006756756756688
87088,92584.0,0.10109085164565795,0.9501832394485008,0.31202681425474216,False,-4.9816760551499195
87184,4223.0,0.8205806990929803,1.0349504743771227,1.0,False,3.495047437712273
87186,282744.0,0.5262465418366538,0.9874463281837899,0.9075934022228925,False,-1.2553671816210143
87210,12828.5,0.454487186561016,0.9903057419835943,0.8358320863413279,False,-0.9694258016405666
87220,2637.5,0.25001613122157595,0.9902434658073757,0.6017269267503202,False,-0.9756534192624344
87340,10033.0,0.3038375108868633,0.9841269841269842,0.6710164948091185,False,-1.5873015873015817
87400,75944.0,0.9394243601478328,1.0,1.0,False,0.0
87420,1236.0,0.4973342495836204,1.0,0.8840899659323811,False,0.0
87426,13383585.0,1.4331144061405501e-39,0.96,8.581489063969613e-38,True,-4.0000000000000036
87428,11123503.0,1.0762006438338966e-55,0.9613947380107979,1.0069202273870895e-53,True,-3.860526198920211
87430,53130.5,0.005082433348862083,0.9798657718120805,0.029263087397102074,True,-2.0134228187919545
87449,1573.5,0.5989050821279576,1.007450710683173,0.9725055706193656,False,0.7450710683172934
87480,2841.0,0.8373028271958094,1.0224358974358976,1.0,False,2.243589743589758
87481,50465.0,0.004907665258268396,0.7592753220527347,0.028365926222501114,True,-24.072467794726528
87486,4269.5,0.15159706860501904,0.9208159363991895,0.4257801345247908,False,-7.918406360081054
87491,8280.0,0.2647234000430564,0.9714391180843991,0.6182385801317557,False,-2.856088191560091
87493,1990.5,0.01278630890549515,0.9404388714733543,0.06255262886119686,False,-5.956112852664575
87500,27493.0,0.02232168028251884,0.9375454057298082,0.09886258989032753,False,-6.245459427019185
87502,1196967.0,4.419545948327434e-09,1.0,7.270395917193592e-08,True,0.0
87510,2914.5,0.6700326053100276,1.018193424832429,1.0,False,1.8193424832428917
87581,5561.5,0.11579730854684422,0.9283047050037341,0.3496625115603771,False,-7.169529499626592
87591,8235.0,0.28089766784231507,0.9771849771849773,0.6417904452941927,False,-2.281502281502268
87624,4841.0,0.2925236072617238,0.9976588617242401,0.6624929501827542,False,-0.23411382757598798
87631,35672.0,0.015256366960180009,0.9726710115559448,0.07273497241843781,False,-2.732898844405518
87634,35408.0,0.9539641104312133,1.0294117647058822,1.0,False,2.941176470588225
87635,4410155.0,9.607811074276882e-14,0.9655172413793103,2.4377785047783882e-12,True,-3.4482758620689724
87636,358509.5,0.00019636152453819265,0.9761904761904762,0.0016330733457426356,True,-2.3809523809523836
87637,126481.5,0.002433473776573959,0.9714285714285715,0.015634807912151143,True,-2.857142857142847
87640,43589.0,0.006073668382246287,0.9476899053917518,0.033550854495286685,True,-5.23100946082482
87641,23612.0,0.026615175378230854,0.9296205630354957,0.11223357053862419,False,-7.037943696450433
87651,945544.5,0.05099152517801412,1.0,0.1866364625708732,False,0.0
87653,31326.0,0.006714006735669574,0.9401451003463679,0.0364161887075991,True,-5.985489965363211
87660,2318.0,0.8004905935540861,1.0204772079772082,1.0,False,2.04772079772082
87661,8740.5,0.3711244155699672,1.0002315542750724,0.7538307328470026,False,0.023155427507237647
87798,85735.5,0.5251427466130927,0.9849208497857147,0.9075934022228925,False,-1.5079150214285297
87801,14035.0,0.0008353022158263697,0.8844288139704098,0.006190333747980571,True,-11.557118602959015
87804,32151597.5,2.487905618146188e-27,1.0,1.0641127743899552e-25,True,0.0
87807,57557.5,0.0006090519368221909,0.9603919967333606,0.004604801764761716,True,-3.960800326663938
87811,12819271.5,9.92002911258953e-19,0.9821910415542362,3.030670118682965e-17,True,-1.78089584457638
87880,20127620.0,8.282226458039758e-82,0.9679978841576301,1.0332077506404598e-79,True,-3.2002115842369894
88104,5944.5,0.029467973364513834,0.9370806890299184,0.12052884187616725,False,-6.291931097008163
88108,140638.5,0.6715130486775338,1.0072044097783504,1.0,False,0.7204409778350351
88112,680051.5,1.557054532700164e-06,0.9676482830748996,1.910582488075529e-05,True,-3.2351716925100416
88141,10351.0,0.08099587849057299,1.0,0.2664853408799731,False,0.0
88172,115301.0,0.19737478520637614,0.9974424552429667,0.5158601866805104,False,-0.2557544757033292
88173,630922.0,0.9665576643157009,1.0415200562983815,1.0,False,4.152005629838151
88177,14060.0,0.17687444773214195,0.9562499999999999,0.47708296982885856,False,-4.375000000000007
88184,11081.0,0.08388275641767756,0.9786799387060064,0.2734009057550891,False,-2.1320061293993553
88185,12014.0,0.25892170699668726,0.9747153481838684,0.6125668086517506,False,-2.52846518161316
88189,67883.0,0.9446633291115414,1.0117060959961723,1.0,False,1.1706095996172339
88300,326472.5,0.9960991230641563,1.016304347826087,1.0,False,1.6304347826086918
88302,52738.5,0.4299050148899256,0.9955555555555555,0.8175725093496803,False,-0.4444444444444473
88304,2795111.0,0.9522073602129038,1.0043478260869565,1.0,False,0.43478260869564966
88305,7717517.0,0.27638365544761734,0.9956968682763567,0.6375136089446581,False,-0.4303131723643272
88307,2227464.5,0.9999999998457959,1.066732412886259,1.0,False,6.673241288625897
88309,355218.0,0.9999930517986451,1.0278654770075497,1.0,False,2.786547700754971
88311,1172280.0,0.010607678604593804,0.9896395337666118,0.053466986097902104,False,-1.0360466233388155
88312,1738469.5,0.9999917763758658,1.0473145780051152,1.0,False,4.731457800511518
88313,1197326.5,0.9273488253827554,1.0406892718176766,1.0,False,4.068927181767656
88321,68106.5,0.9273158112387158,1.0,1.0,False,0.0
88331,508732.0,0.9999991933381311,1.092082296834843,1.0,False,9.208229683484292
88332,11255.0,0.7346753866039197,1.0315186246418337,1.0,False,3.151862464183375
88333,42136.0,0.24721404417224557,1.0,0.5959411016519349,False,0.0
88341,3226541.5,0.9988807502925123,1.030608305098101,1.0,False,3.0608305098100974
88342,4157059.5,0.9917250226032098,1.0141093474426808,1.0,False,1.4109347442680775
88344,100387.0,3.864877092872081e-05,0.8424309819658657,0.00036851726165793025,True,-15.756901803413426
88360,641991.5,2.1416283313216e-05,0.8741176470588234,0.00021662281162084022,True,-12.588235294117656
88361,14251.0,0.41379278451386126,0.9785566400473233,0.8013554960119667,False,-2.1443359952676655
88363,35438.0,0.1456116562171887,0.9781826900023975,0.41261817566780873,False,-2.181730999760245
88365,16106.0,0.4913792971574636,0.9997607710083143,0.8760688831857463,False,-0.023922899168571377
88374,7847.0,0.9580129393762317,1.4717948717948717,1.0,False,47.17948717948717
90471,1142378.5,0.9131617919649074,1.0,1.0,False,0.0
90480,241498772.5,1.0,1.011764705882353,1.0,False,1.17647058823529
90653,132253143.5,0.3040931799691182,1.0,0.6710164948091185,False,0.0
90656,5537739.0,0.9909809698097835,1.0,1.0,False,0.0
90658,280118.5,0.7646387528374132,1.0,1.0,False,0.0
90661,2532467.0,0.8029363739914082,1.0,1.0,False,0.0
90662,330471288.5,2.174500576305366e-23,1.0,8.138068406822832e-22,True,0.0
90671,4755.0,0.789914674887749,1.0,1.0,False,0.0
90673,1295916.5,0.9077053396514425,1.0,1.0,False,0.0
90674,1867.0,0.8287580100324903,1.0,1.0,False,0.0
90677,134580351.0,0.00021652719354796322,1.0,0.0017809956524247304,True,0.0
90684,65283.0,0.07453324255858565,1.0,0.2501709957627864,False,0.0
90686,8325.0,0.39718592842634026,1.0,0.7823517563871466,False,0.0
90694,521755.5,0.5428863133851252,1.0,0.9214294910856375,False,0.0
90714,12286.0,0.2671046962204777,1.0,0.6218596115739582,False,0.0
90715,52496.5,0.8374021384563097,1.0,1.0,False,0.0
90732,93952.5,0.8161250556439205,1.0,1.0,False,0.0
90785,57645.5,0.07204929435334835,0.841258769399992,0.24625067042685497,False,-15.8741230600008
90791,7272415.5,0.9874708467268437,1.0,1.0,False,0.0
90792,4095418.0,0.987398208791995,1.0,1.0,False,0.0
90832,2592076.5,0.8681088338596159,1.029059829059829,1.0,False,2.9059829059828957
90833,3493162.0,0.9957263645376486,1.0683229813664596,1.0,False,6.8322981366459645
90834,7047681.5,0.9999999999999999,1.2828577995206354,1.0,False,28.28577995206354
90836,146392.0,0.9900253407968466,1.116005291005291,1.0,False,11.600529100529089
90837,17472145.0,1.0,1.2008281573498965,1.0,False,20.082815734989644
90838,12412.5,0.4341817935424154,0.8927536231884057,0.8175725093496803,False,-10.724637681159432
90839,2007.5,0.03179579315173231,0.9644796380090498,0.12795242566705178,False,-3.552036199095021
90853,22146.0,0.09378720616511926,0.8418626094974644,0.2955777844824916,False,-15.813739050253561
90901,2270.5,0.978998685750063,1.9299242424242427,1.0,False,92.99242424242426
90935,816761.5,6.268238618327356e-06,0.9218181818181818,7.163017718806147e-05,True,-7.818181818181824
90945,25475.5,0.38002789404256976,0.961038961038961,0.7618752728991015,False,-3.8961038961038974
90960,1543436.0,0.9277519022517977,1.024,1.0,False,2.400000000000002
90961,1185941.5,0.487617084272936,1.002967359050445,0.8731612143021354,False,0.29673590504450953
90962,98010.5,0.7349261030985353,1.0075757575757576,1.0,False,0.7575757575757569
90966,152025.5,0.06144025679018148,0.8914772727272727,0.21692468022382472,False,-10.852272727272727
90970,17549.0,0.005496467847785977,0.7938342967244701,0.031167471091422757,True,-20.616570327552985
91010,10322.5,0.7188364540755637,1.0,1.0,False,0.0
91035,2335.5,0.09582434099171605,1.0,0.299476071951146,False,0.0
91110,23564.0,0.42970557250568253,1.0,0.8175725093496803,False,0.0
91122,3759.0,0.034022359194813966,1.0,0.13545604179424603,False,0.0
91200,39585.0,0.2793475450931741,1.0,0.6413853911111682,False,0.0
91304,375708.0,0.9778759633904263,1.0,1.0,False,0.0
91320,104033288.5,1.0,1.016016016016016,1.0,False,1.60160160160161
91322,88411533.0,1.0,1.0106060606060605,1.0,False,1.0606060606060508
92002,364790.5,0.6770968797187817,1.0,1.0,False,0.0
92004,50445791.5,0.9936872228081567,1.0,1.0,False,0.0
92012,17752493.5,1.0,1.0685586367198978,1.0,False,6.855863671989781
92014,100994011.0,1.0,1.0072314049586775,1.0,False,0.7231404958677468
92020,3287903.5,0.9999938063295175,1.0130063173541435,1.0,False,1.3006317354143482
92025,598577.5,0.9999174745374302,1.022489033333614,1.0,False,2.2489033333614072
92060,112989.5,0.9190399344776914,1.0264478019531598,1.0,False,2.6447801953159766
92071,5294.5,0.6282768173926323,1.1092436974789917,1.0,False,10.924369747899165
92081,55582.0,0.9413151856427494,1.0058365758754864,1.0,False,0.5836575875486361
92082,145790.0,0.9561879697253561,1.0128205128205128,1.0,False,1.2820512820512775
92083,52202711.5,0.989528105122761,1.0026041666666667,1.0,False,0.26041666666667407
92100,1806.0,0.05433033712149143,0.8125,0.19564933540317747,False,-18.75
92132,26543.5,0.9698712081487795,1.0270270270270272,1.0,False,2.7027027027027195
92133,48266549.5,1.543250961933453e-05,0.9941520467836257,0.00016269342887425203,True,-0.5847953216374324
92134,57863056.0,0.9344833332036058,0.9935483870967742,1.0,False,-0.6451612903225823
92136,3554280.5,3.23739442544135e-05,0.9622682820026274,0.0003146999646029676,True,-3.7731717997372627
92145,2527.0,0.005909815594030222,0.8906250000000001,0.03288845332439867,True,-10.93749999999999
92201,178915.0,0.9928678904120228,1.0332564023854809,1.0,False,3.3256402385480888
92202,172476.5,0.9792212453734279,1.014211392821864,1.0,False,1.42113928218639
92228,2874.0,0.6628578476591941,1.0,1.0,False,0.0
92235,76116.5,0.5927813380327824,1.007543103448276,0.968605467982499,False,0.7543103448276023
92250,47341129.0,0.98081130324066,1.0012605507152854,1.0,False,0.12605507152854134
92273,230154.0,0.6171463451313473,1.0002998500749625,0.9944758650824831,False,0.029985007496247107
92283,20303.5,0.9929911286574723,1.022235576923077,1.0,False,2.2235576923077094
92284,20700.5,0.9595420972452984,1.0241236467434816,1.0,False,2.4123646743481553
92285,986365.5,0.9803969498532874,1.005128205128205,1.0,False,0.512820512820511
92286,48852.0,0.7091484471458619,1.003551339067981,1.0,False,0.35513390679811074
92504,365266.5,7.479038840555271e-06,0.9521470716696446,8.418136198730256e-05,True,-4.7852928330355375
92507,167141.0,0.010564729840365555,0.9090909090909091,0.053430407334551476,False,-9.090909090909093
92511,13721.0,0.9589621384500499,1.026206896551724,1.0,False,2.6206896551723924
92523,50008.0,0.1169003032964932,0.9940828402366864,0.3518603647265509,False,-0.591715976331364
92526,28175.0,0.6333133854062225,1.1359026369168357,1.0,False,13.590263691683568
92537,38914.5,0.9022764142485228,1.0,1.0,False,0.0
92540,71961.5,0.8791665553197346,1.0,1.0,False,0.0
92542,1814.0,0.326436359221679,0.9450413575509506,0.6961185609043496,False,-5.4958642449049355
92546,13386.0,0.7120077092512033,1.0,1.0,False,0.0
92547,4890.0,0.1316168464989957,1.0,0.38727138674988193,False,0.0
92548,4462.0,0.5721146388004152,1.0,0.953736764236327,False,0.0
92550,160389.5,0.5207907782068009,1.0,0.9039838670546569,False,0.0
92552,126311.0,0.96147095680193,1.0,1.0,False,0.0
92553,18835.0,0.6132475875370924,1.0,0.989258231188607,False,0.0
92555,2200.0,0.6964333754414951,1.0,1.0,False,0.0
92556,52345.0,0.9103835201383885,1.0,1.0,False,0.0
92557,4674949.5,0.9903984113460199,1.001646808098421,1.0,False,0.16468080984211042
92567,3456860.5,0.09546201098999907,0.9989219624829866,0.29896784613395105,False,-0.10780375170134082
92570,3499.0,0.1568012262487089,1.0,0.4363037838184335,False,0.0
92587,5489.5,0.7928269271700827,1.0,1.0,False,0.0
92588,32492.5,0.28209626787146214,1.0,0.6417904452941927,False,0.0
92604,4551.5,0.07364142906464678,0.9091908894793714,0.24888625556964894,False,-9.080911052062856
92610,20761.5,0.5785237272272107,0.996309963099631,0.9580199332512549,False,-0.36900369003689537
92626,5444.5,0.6545835019714277,1.0666666666666667,1.0,False,6.666666666666665
92653,6778.5,0.6417278762297629,1.0,1.0,False,0.0
92928,1048982.0,0.5360897078372527,0.9979797979797981,0.9129991952586659,False,-0.20202020202019222
92941,6433.5,0.10562897048614517,1.0,0.3246952131781506,False,0.0
92960,1231677.5,2.1899479596116401e-10,0.9801587301587302,4.3711361273848335e-09,True,-1.984126984126977
92972,6043.0,0.23205985656917016,0.9873598855234914,0.5770657895083849,False,-1.264011447650859
92978,293015.0,0.5467477854952111,0.9984126984126984,0.9248377795325773,False,-0.15873015873015817
92979,5406.0,0.7461595269578664,1.0107053557647785,1.0,False,1.070535576477849
93000,240086087.5,0.9999999999857935,1.0025062656641603,1.0,False,0.25062656641603454
93005,4027322.5,1.5811317439848143e-11,0.9741231360135726,3.3813631724932386e-10,True,-2.587686398642741
93010,166177500.0,2.952815397437174e-09,0.9913793103448277,5.080878908003965e-08,True,-0.8620689655172264
93015,1835448.5,0.07804073692359997,1.0,0.25903987400139505,False,0.0
93016,6871072.5,7.63056349154478e-21,1.0,2.4832507710527255e-19,True,0.0
93017,46521.0,0.006640853030133149,1.0,0.03628232476682235,True,0.0
93018,8621542.5,8.159394117503968e-21,1.0,2.5988538284900936e-19,True,0.0
93040,18799.0,0.8258205540935358,1.0096921322690993,1.0,False,0.9692132269099263
93042,247486.5,0.9960854255946203,1.008695652173913,1.0,False,0.8695652173912993
93224,192506.5,0.48484264218338563,1.0,0.8714784404160011,False,0.0
93225,32661.5,0.5955718238983332,1.0,0.971210261847282,False,0.0
93227,675260.0,0.318585496107904,1.0,0.6864773299949722,False,0.0
93228,1622696.0,0.5675386257055295,1.0,0.9510809141202868,False,0.0
93229,158407.0,0.2060913893395815,1.0,0.5319289824850922,False,0.0
93241,18813.5,0.7699205134907403,1.0,1.0,False,0.0
93242,387625.0,0.12171526984830844,1.0,0.36368814164255037,False,0.0
93244,1761796.0,0.16523395296922555,1.0,0.4572185352956204,False,0.0
93246,506411.5,0.25346020734731256,1.0,0.6036003664402328,False,0.0
93248,2521422.0,0.5998986566507877,1.0,0.9725055706193656,False,0.0
93270,11779.5,0.8764482241719653,1.0,1.0,False,0.0
93272,148563.0,0.17170139674375368,1.0,0.4699030912712966,False,0.0
93279,182473.5,0.025035809810185446,0.958465387823186,0.10800751379206805,False,-4.153461217681398
93280,3090027.5,0.016712127225484562,0.9817569500288742,0.07818142017671996,False,-1.8243049971125802
93281,66039.5,0.18971342456130075,0.9777777777777779,0.5008835918311592,False,-2.2222222222222143
